city,model,sample_index,target_node,tod_band,congestion,condition,advisory_error,cause_precision,cause_recall,faithfulness_f1,hallucination_rate,quantitative_fidelity,n_cited_causes,n_topk,cited_locations,resolution_methods,resolved_set_sizes
pems_bay,mistral:7b,5744,32,pm_rush,high,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,2286,55,pm_rush,high,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,3179,121,pm_rush,high,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,3173,121,pm_rush,high,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,10418,283,evening,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,3781,134,evening,low,RANDOM_target_region,,1.0,0.375,0.5454545454545454,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,1500,73,evening,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,2373,133,evening,low,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,6675,134,evening,low,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,346,133,evening,low,RANDOM_target_region,,1.0,0.125,0.2222222222222222,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,4939,323,evening,low,RANDOM_target_region,,1.0,0.75,0.8571428571428571,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,8112,98,evening,medium,RANDOM_target_region,,1.0,0.375,0.5454545454545454,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,3200,134,evening,medium,RANDOM_target_region,,1.0,0.5,0.6666666666666666,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,10114,301,evening,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,9254,115,evening,medium,RANDOM_target_region,,1.0,0.25,0.4,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,8387,134,evening,medium,RANDOM_target_region,,1.0,0.375,0.5454545454545454,0.0,,3,8,[],[],[]
pems_bay,mistral:7b,7519,134,evening,medium,RANDOM_target_region,,0.0,0.0,0.0,1.0,,3,8,[],[],[]
pems_bay,mistral:7b,8669,134,evening,medium,RANDOM_target_region,,1.0,0.375,0.5454545454545454,0.0,,3,8,[],[],[]
