dataset,scenario_id,sample_index,scenario_type,tod_band,congestion,seed,condition,chosen,ground_truth,correct,delay_reduction
metr_la,s0265,1252,midday|high,midday,high,1,RAW,signal_retiming,transit_surge,0,19.052
metr_la,s0265,1252,midday|high,midday,high,1,XTRAFFIC,ramp_metering,transit_surge,0,42.671
metr_la,s0265,1252,midday|high,midday,high,2,RAW,signal_retiming,transit_surge,0,19.052
metr_la,s0265,1252,midday|high,midday,high,2,XTRAFFIC,ramp_metering,transit_surge,0,42.671
metr_la,s0267,3582,midday|high,midday,high,0,RAW,signal_retiming,transit_surge,0,37.881
metr_la,s0267,3582,midday|high,midday,high,0,XTRAFFIC,ramp_metering,transit_surge,0,40.322
metr_la,s0267,3582,midday|high,midday,high,1,RAW,signal_retiming,transit_surge,0,37.881
metr_la,s0267,3582,midday|high,midday,high,1,XTRAFFIC,signal_retiming,transit_surge,0,37.881
metr_la,s0267,3582,midday|high,midday,high,2,RAW,signal_retiming,transit_surge,0,37.881
metr_la,s0267,3582,midday|high,midday,high,2,XTRAFFIC,ramp_metering,transit_surge,0,40.322
metr_la,s0269,962,midday|high,midday,high,0,RAW,signal_retiming,ramp_metering,0,43.146
metr_la,s0269,962,midday|high,midday,high,0,XTRAFFIC,signal_retiming,ramp_metering,0,43.146
metr_la,s0269,962,midday|high,midday,high,1,RAW,signal_retiming,ramp_metering,0,43.146
metr_la,s0269,962,midday|high,midday,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,67.393
metr_la,s0269,962,midday|high,midday,high,2,RAW,signal_retiming,ramp_metering,0,43.146
metr_la,s0269,962,midday|high,midday,high,2,XTRAFFIC,signal_retiming,ramp_metering,0,43.146
metr_la,s0277,5923,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,ramp_metering,0,16.035
metr_la,s0277,5923,pm_rush|low,pm_rush,low,0,XTRAFFIC,ramp_metering,ramp_metering,1,23.322
metr_la,s0277,5923,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,ramp_metering,0,16.035
metr_la,s0277,5923,pm_rush|low,pm_rush,low,1,XTRAFFIC,signal_retiming,ramp_metering,0,16.035
metr_la,s0277,5923,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,ramp_metering,0,16.035
metr_la,s0277,5923,pm_rush|low,pm_rush,low,2,XTRAFFIC,ramp_metering,ramp_metering,1,23.322
metr_la,s0278,1918,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,signal_retiming,1,23.022
metr_la,s0278,1918,pm_rush|low,pm_rush,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,12.818
metr_la,s0278,1918,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,signal_retiming,1,23.022
metr_la,s0278,1918,pm_rush|low,pm_rush,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,12.818
metr_la,s0278,1918,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,signal_retiming,1,23.022
metr_la,s0278,1918,pm_rush|low,pm_rush,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,23.022
metr_la,s0280,5934,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,signal_retiming,1,0.02
metr_la,s0280,5934,pm_rush|low,pm_rush,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,0.0
metr_la,s0280,5934,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,signal_retiming,1,0.02
metr_la,s0280,5934,pm_rush|low,pm_rush,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,0.0
metr_la,s0280,5934,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,signal_retiming,1,0.02
metr_la,s0280,5934,pm_rush|low,pm_rush,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,0.02
metr_la,s0282,1920,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,signal_retiming,1,25.083
metr_la,s0282,1920,pm_rush|low,pm_rush,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,14.087
metr_la,s0282,1920,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,signal_retiming,1,25.083
metr_la,s0282,1920,pm_rush|low,pm_rush,low,1,XTRAFFIC,signal_retiming,signal_retiming,1,25.083
metr_la,s0282,1920,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,signal_retiming,1,25.083
metr_la,s0282,1920,pm_rush|low,pm_rush,low,2,XTRAFFIC,ramp_metering,signal_retiming,0,14.087
metr_la,s0285,6820,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,no_action,0,-0.105
metr_la,s0285,6820,pm_rush|low,pm_rush,low,0,XTRAFFIC,signal_retiming,no_action,0,-0.105
metr_la,s0285,6820,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,no_action,0,-0.105
metr_la,s0285,6820,pm_rush|low,pm_rush,low,1,XTRAFFIC,signal_retiming,no_action,0,-0.105
metr_la,s0285,6820,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,no_action,0,-0.105
metr_la,s0285,6820,pm_rush|low,pm_rush,low,2,XTRAFFIC,signal_retiming,no_action,0,-0.105
metr_la,s0293,774,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,signal_retiming,1,19.502
metr_la,s0293,774,pm_rush|low,pm_rush,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,9.541
metr_la,s0293,774,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,signal_retiming,1,19.502
metr_la,s0293,774,pm_rush|low,pm_rush,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,9.541
metr_la,s0293,774,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,signal_retiming,1,19.502
metr_la,s0293,774,pm_rush|low,pm_rush,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,19.502
metr_la,s0294,1890,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,ramp_metering,0,17.544
metr_la,s0294,1890,pm_rush|low,pm_rush,low,0,XTRAFFIC,ramp_metering,ramp_metering,1,26.656
metr_la,s0294,1890,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,ramp_metering,0,17.544
metr_la,s0294,1890,pm_rush|low,pm_rush,low,1,XTRAFFIC,ramp_metering,ramp_metering,1,26.656
metr_la,s0294,1890,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,ramp_metering,0,17.544
metr_la,s0294,1890,pm_rush|low,pm_rush,low,2,XTRAFFIC,ramp_metering,ramp_metering,1,26.656
metr_la,s0297,5096,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,signal_retiming,1,23.673
metr_la,s0297,5096,pm_rush|low,pm_rush,low,0,XTRAFFIC,signal_retiming,signal_retiming,1,23.673
metr_la,s0297,5096,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,signal_retiming,1,23.673
metr_la,s0297,5096,pm_rush|low,pm_rush,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,14.889
metr_la,s0297,5096,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,signal_retiming,1,23.673
metr_la,s0297,5096,pm_rush|low,pm_rush,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,23.673
metr_la,s0298,5919,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,ramp_metering,0,18.973
metr_la,s0298,5919,pm_rush|low,pm_rush,low,0,XTRAFFIC,signal_retiming,ramp_metering,0,18.973
metr_la,s0298,5919,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,ramp_metering,0,18.973
metr_la,s0298,5919,pm_rush|low,pm_rush,low,1,XTRAFFIC,ramp_metering,ramp_metering,1,33.816
metr_la,s0298,5919,pm_rush|low,pm_rush,low,2,RAW,ramp_metering,ramp_metering,1,33.816
metr_la,s0298,5919,pm_rush|low,pm_rush,low,2,XTRAFFIC,signal_retiming,ramp_metering,0,18.973
metr_la,s0300,770,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,signal_retiming,1,21.757
metr_la,s0300,770,pm_rush|low,pm_rush,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,8.968
metr_la,s0300,770,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,signal_retiming,1,21.757
metr_la,s0300,770,pm_rush|low,pm_rush,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,8.968
metr_la,s0300,770,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,signal_retiming,1,21.757
metr_la,s0300,770,pm_rush|low,pm_rush,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,21.757
metr_la,s0304,5911,pm_rush|low,pm_rush,low,0,RAW,signal_retiming,ramp_metering,0,0.027
metr_la,s0304,5911,pm_rush|low,pm_rush,low,0,XTRAFFIC,ramp_metering,ramp_metering,1,0.112
metr_la,s0304,5911,pm_rush|low,pm_rush,low,1,RAW,signal_retiming,ramp_metering,0,0.027
metr_la,s0304,5911,pm_rush|low,pm_rush,low,1,XTRAFFIC,ramp_metering,ramp_metering,1,0.112
metr_la,s0304,5911,pm_rush|low,pm_rush,low,2,RAW,signal_retiming,ramp_metering,0,0.027
metr_la,s0304,5911,pm_rush|low,pm_rush,low,2,XTRAFFIC,signal_retiming,ramp_metering,0,0.027
metr_la,s0308,4222,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,ramp_metering,0,25.998
metr_la,s0308,4222,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,ramp_metering,ramp_metering,1,39.385
metr_la,s0308,4222,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,ramp_metering,0,25.998
metr_la,s0308,4222,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,ramp_metering,ramp_metering,1,39.385
metr_la,s0308,4222,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,ramp_metering,0,25.998
metr_la,s0308,4222,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,ramp_metering,ramp_metering,1,39.385
metr_la,s0314,6522,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,transit_surge,0,35.95
metr_la,s0314,6522,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,44.232
metr_la,s0314,6522,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,transit_surge,0,35.95
metr_la,s0314,6522,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,44.232
metr_la,s0314,6522,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,transit_surge,0,35.95
metr_la,s0314,6522,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,44.232
metr_la,s0315,190,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,ramp_metering,0,-0.922
metr_la,s0315,190,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,ramp_metering,ramp_metering,1,4.526
metr_la,s0315,190,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,ramp_metering,0,-0.922
metr_la,s0315,190,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,ramp_metering,ramp_metering,1,4.526
metr_la,s0315,190,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,ramp_metering,0,-0.922
metr_la,s0315,190,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,ramp_metering,ramp_metering,1,4.526
metr_la,s0317,3079,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,transit_surge,0,-1.328
metr_la,s0317,3079,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,3.632
metr_la,s0317,3079,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,transit_surge,0,-1.328
metr_la,s0317,3079,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,3.632
metr_la,s0317,3079,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,transit_surge,0,-1.328
metr_la,s0317,3079,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,3.632
metr_la,s0323,5089,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,transit_surge,0,-0.62
metr_la,s0323,5089,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,signal_retiming,transit_surge,0,-0.62
metr_la,s0323,5089,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,transit_surge,0,-0.62
metr_la,s0323,5089,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,signal_retiming,transit_surge,0,-0.62
metr_la,s0323,5089,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,transit_surge,0,-0.62
metr_la,s0323,5089,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,signal_retiming,transit_surge,0,-0.62
metr_la,s0324,5093,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,transit_surge,0,-2.035
metr_la,s0324,5093,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,0.005
metr_la,s0324,5093,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,transit_surge,0,-2.035
metr_la,s0324,5093,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,signal_retiming,transit_surge,0,-2.035
metr_la,s0324,5093,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,transit_surge,0,-2.035
metr_la,s0324,5093,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,0.005
metr_la,s0325,5381,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,ramp_metering,0,-1.05
metr_la,s0325,5381,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,ramp_metering,ramp_metering,1,2.712
metr_la,s0325,5381,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,ramp_metering,0,-1.05
metr_la,s0325,5381,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,signal_retiming,ramp_metering,0,-1.05
metr_la,s0325,5381,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,ramp_metering,0,-1.05
metr_la,s0325,5381,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,ramp_metering,ramp_metering,1,2.712
metr_la,s0326,5088,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,transit_surge,0,4.452
metr_la,s0326,5088,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,10.086
metr_la,s0326,5088,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,transit_surge,0,4.452
metr_la,s0326,5088,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,signal_retiming,transit_surge,0,4.452
metr_la,s0326,5088,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,transit_surge,0,4.452
metr_la,s0326,5088,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,10.086
metr_la,s0328,3639,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,ramp_metering,0,19.73
metr_la,s0328,3639,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,signal_retiming,ramp_metering,0,19.73
metr_la,s0328,3639,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,ramp_metering,0,19.73
metr_la,s0328,3639,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,ramp_metering,ramp_metering,1,36.49
metr_la,s0328,3639,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,ramp_metering,0,19.73
metr_la,s0328,3639,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,signal_retiming,ramp_metering,0,19.73
metr_la,s0329,4514,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,ramp_metering,0,26.209
metr_la,s0329,4514,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,signal_retiming,ramp_metering,0,26.209
metr_la,s0329,4514,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,ramp_metering,0,26.209
metr_la,s0329,4514,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,signal_retiming,ramp_metering,0,26.209
metr_la,s0329,4514,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,ramp_metering,0,26.209
metr_la,s0329,4514,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,signal_retiming,ramp_metering,0,26.209
metr_la,s0339,766,pm_rush|medium,pm_rush,medium,0,RAW,signal_retiming,transit_surge,0,0.544
metr_la,s0339,766,pm_rush|medium,pm_rush,medium,0,XTRAFFIC,ramp_metering,transit_surge,0,10.571
metr_la,s0339,766,pm_rush|medium,pm_rush,medium,1,RAW,signal_retiming,transit_surge,0,0.544
metr_la,s0339,766,pm_rush|medium,pm_rush,medium,1,XTRAFFIC,ramp_metering,transit_surge,0,10.571
metr_la,s0339,766,pm_rush|medium,pm_rush,medium,2,RAW,signal_retiming,transit_surge,0,0.544
metr_la,s0339,766,pm_rush|medium,pm_rush,medium,2,XTRAFFIC,ramp_metering,transit_surge,0,10.571
metr_la,s0345,4767,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,ramp_metering,0,21.992
metr_la,s0345,4767,pm_rush|high,pm_rush,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,60.452
metr_la,s0345,4767,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,ramp_metering,0,21.992
metr_la,s0345,4767,pm_rush|high,pm_rush,high,1,XTRAFFIC,signal_retiming,ramp_metering,0,21.992
metr_la,s0345,4767,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,ramp_metering,0,21.992
metr_la,s0345,4767,pm_rush|high,pm_rush,high,2,XTRAFFIC,ramp_metering,ramp_metering,1,60.452
metr_la,s0347,5043,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,transit_surge,0,15.782
metr_la,s0347,5043,pm_rush|high,pm_rush,high,0,XTRAFFIC,ramp_metering,transit_surge,0,38.724
metr_la,s0347,5043,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,transit_surge,0,15.782
metr_la,s0347,5043,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,transit_surge,0,38.724
metr_la,s0347,5043,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,transit_surge,0,15.782
metr_la,s0347,5043,pm_rush|high,pm_rush,high,2,XTRAFFIC,ramp_metering,transit_surge,0,38.724
metr_la,s0349,5041,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,ramp_metering,0,12.979
metr_la,s0349,5041,pm_rush|high,pm_rush,high,0,XTRAFFIC,signal_retiming,ramp_metering,0,12.979
metr_la,s0349,5041,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,ramp_metering,0,12.979
metr_la,s0349,5041,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,53.438
metr_la,s0349,5041,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,ramp_metering,0,12.979
metr_la,s0349,5041,pm_rush|high,pm_rush,high,2,XTRAFFIC,signal_retiming,ramp_metering,0,12.979
metr_la,s0351,2178,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,transit_surge,0,25.049
metr_la,s0351,2178,pm_rush|high,pm_rush,high,0,XTRAFFIC,signal_retiming,transit_surge,0,25.049
metr_la,s0351,2178,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,transit_surge,0,25.049
metr_la,s0351,2178,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,transit_surge,0,54.186
metr_la,s0351,2178,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,transit_surge,0,25.049
metr_la,s0351,2178,pm_rush|high,pm_rush,high,2,XTRAFFIC,signal_retiming,transit_surge,0,25.049
metr_la,s0352,4769,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,ramp_metering,0,25.166
metr_la,s0352,4769,pm_rush|high,pm_rush,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,63.416
metr_la,s0352,4769,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,ramp_metering,0,25.166
metr_la,s0352,4769,pm_rush|high,pm_rush,high,1,XTRAFFIC,signal_retiming,ramp_metering,0,25.166
metr_la,s0352,4769,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,ramp_metering,0,25.166
metr_la,s0352,4769,pm_rush|high,pm_rush,high,2,XTRAFFIC,ramp_metering,ramp_metering,1,63.416
metr_la,s0356,719,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,ramp_metering,0,16.837
metr_la,s0356,719,pm_rush|high,pm_rush,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,49.134
metr_la,s0356,719,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,ramp_metering,0,16.837
metr_la,s0356,719,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,49.134
metr_la,s0356,719,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,ramp_metering,0,16.837
metr_la,s0356,719,pm_rush|high,pm_rush,high,2,XTRAFFIC,signal_retiming,ramp_metering,0,16.837
metr_la,s0360,2772,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,transit_surge,0,3.598
metr_la,s0360,2772,pm_rush|high,pm_rush,high,0,XTRAFFIC,ramp_metering,transit_surge,0,4.091
metr_la,s0360,2772,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,transit_surge,0,3.598
metr_la,s0360,2772,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,transit_surge,0,4.091
metr_la,s0360,2772,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,transit_surge,0,3.598
metr_la,s0360,2772,pm_rush|high,pm_rush,high,2,XTRAFFIC,ramp_metering,transit_surge,0,4.091
metr_la,s0362,5051,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,ramp_metering,0,25.356
metr_la,s0362,5051,pm_rush|high,pm_rush,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,44.431
metr_la,s0362,5051,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,ramp_metering,0,25.356
metr_la,s0362,5051,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,44.431
metr_la,s0362,5051,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,ramp_metering,0,25.356
metr_la,s0362,5051,pm_rush|high,pm_rush,high,2,XTRAFFIC,ramp_metering,ramp_metering,1,44.431
metr_la,s0365,5621,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,reroute,0,-0.122
metr_la,s0365,5621,pm_rush|high,pm_rush,high,0,XTRAFFIC,signal_retiming,reroute,0,-0.122
metr_la,s0365,5621,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,reroute,0,-0.122
metr_la,s0365,5621,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,reroute,0,0.0
metr_la,s0365,5621,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,reroute,0,-0.122
metr_la,s0365,5621,pm_rush|high,pm_rush,high,2,XTRAFFIC,signal_retiming,reroute,0,-0.122
metr_la,s0366,2756,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,ramp_metering,0,61.222
metr_la,s0366,2756,pm_rush|high,pm_rush,high,0,XTRAFFIC,ramp_metering,ramp_metering,1,77.08
metr_la,s0366,2756,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,ramp_metering,0,61.222
metr_la,s0366,2756,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,ramp_metering,1,77.08
metr_la,s0366,2756,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,ramp_metering,0,61.222
metr_la,s0366,2756,pm_rush|high,pm_rush,high,2,XTRAFFIC,ramp_metering,ramp_metering,1,77.08
metr_la,s0367,2776,pm_rush|high,pm_rush,high,0,RAW,signal_retiming,reroute,0,0.122
metr_la,s0367,2776,pm_rush|high,pm_rush,high,0,XTRAFFIC,ramp_metering,reroute,0,0.0
metr_la,s0367,2776,pm_rush|high,pm_rush,high,1,RAW,signal_retiming,reroute,0,0.122
metr_la,s0367,2776,pm_rush|high,pm_rush,high,1,XTRAFFIC,ramp_metering,reroute,0,0.0
metr_la,s0367,2776,pm_rush|high,pm_rush,high,2,RAW,signal_retiming,reroute,0,0.122
metr_la,s0367,2776,pm_rush|high,pm_rush,high,2,XTRAFFIC,ramp_metering,reroute,0,0.0
metr_la,s0377,219,evening|low,evening,low,0,RAW,signal_retiming,signal_retiming,1,20.236
metr_la,s0377,219,evening|low,evening,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,13.038
metr_la,s0377,219,evening|low,evening,low,1,RAW,signal_retiming,signal_retiming,1,20.236
metr_la,s0377,219,evening|low,evening,low,1,XTRAFFIC,signal_retiming,signal_retiming,1,20.236
metr_la,s0377,219,evening|low,evening,low,2,RAW,signal_retiming,signal_retiming,1,20.236
metr_la,s0377,219,evening|low,evening,low,2,XTRAFFIC,ramp_metering,signal_retiming,0,13.038
metr_la,s0378,236,evening|low,evening,low,0,RAW,signal_retiming,signal_retiming,1,19.34
metr_la,s0378,236,evening|low,evening,low,0,XTRAFFIC,signal_retiming,signal_retiming,1,19.34
metr_la,s0378,236,evening|low,evening,low,1,RAW,signal_retiming,signal_retiming,1,19.34
metr_la,s0378,236,evening|low,evening,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,16.649
metr_la,s0378,236,evening|low,evening,low,2,RAW,signal_retiming,signal_retiming,1,19.34
metr_la,s0378,236,evening|low,evening,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,19.34
metr_la,s0382,777,evening|low,evening,low,0,RAW,signal_retiming,signal_retiming,1,19.37
metr_la,s0382,777,evening|low,evening,low,0,XTRAFFIC,signal_retiming,signal_retiming,1,19.37
metr_la,s0382,777,evening|low,evening,low,1,RAW,signal_retiming,signal_retiming,1,19.37
metr_la,s0382,777,evening|low,evening,low,1,XTRAFFIC,ramp_metering,signal_retiming,0,11.603
metr_la,s0382,777,evening|low,evening,low,2,RAW,signal_retiming,signal_retiming,1,19.37
metr_la,s0382,777,evening|low,evening,low,2,XTRAFFIC,signal_retiming,signal_retiming,1,19.37
metr_la,s0388,3092,evening|low,evening,low,0,RAW,signal_retiming,transit_surge,0,-21.563
metr_la,s0388,3092,evening|low,evening,low,0,XTRAFFIC,ramp_metering,transit_surge,0,11.284
metr_la,s0388,3092,evening|low,evening,low,1,RAW,signal_retiming,transit_surge,0,-21.563
metr_la,s0388,3092,evening|low,evening,low,1,XTRAFFIC,ramp_metering,transit_surge,0,11.284
metr_la,s0388,3092,evening|low,evening,low,2,RAW,signal_retiming,transit_surge,0,-21.563
metr_la,s0388,3092,evening|low,evening,low,2,XTRAFFIC,signal_retiming,transit_surge,0,-21.563
metr_la,s0389,1353,evening|low,evening,low,0,RAW,signal_retiming,ramp_metering,0,25.762
metr_la,s0389,1353,evening|low,evening,low,0,XTRAFFIC,signal_retiming,ramp_metering,0,25.762
metr_la,s0389,1353,evening|low,evening,low,1,RAW,signal_retiming,ramp_metering,0,25.762
metr_la,s0389,1353,evening|low,evening,low,1,XTRAFFIC,signal_retiming,ramp_metering,0,25.762
metr_la,s0389,1353,evening|low,evening,low,2,RAW,signal_retiming,ramp_metering,0,25.762
metr_la,s0389,1353,evening|low,evening,low,2,XTRAFFIC,signal_retiming,ramp_metering,0,25.762
metr_la,s0391,247,evening|low,evening,low,0,RAW,signal_retiming,transit_surge,0,-4.896
metr_la,s0391,247,evening|low,evening,low,0,XTRAFFIC,signal_retiming,transit_surge,0,-4.896
metr_la,s0391,247,evening|low,evening,low,1,RAW,signal_retiming,transit_surge,0,-4.896
metr_la,s0391,247,evening|low,evening,low,1,XTRAFFIC,ramp_metering,transit_surge,0,2.309
metr_la,s0391,247,evening|low,evening,low,2,RAW,signal_retiming,transit_surge,0,-4.896
metr_la,s0391,247,evening|low,evening,low,2,XTRAFFIC,signal_retiming,transit_surge,0,-4.896
metr_la,s0394,795,evening|low,evening,low,0,RAW,signal_retiming,signal_retiming,1,20.18
metr_la,s0394,795,evening|low,evening,low,0,XTRAFFIC,ramp_metering,signal_retiming,0,11.98
metr_la,s0394,795,evening|low,evening,low,1,RAW,signal_retiming,signal_retiming,1,20.18
